name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Bike Stop @ East Coast Park Area E2 (Coastline Leisure),ChIJLTh2WZUi2jER98cYww3Qiig,"1220 ECP, Singapore 468960",1.3071847,103.9365023,4.2,783,http://coastlineleisure.com.sg/,6443 3489,rhythm cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Bike Stop @D'Resort (Coastline Leisure),ChIJhXWA3CM92jERp5ZG3bxkxRU,"1 Pasir Ris Cl, #01-200, Singapore 519599",1.3800079,103.9552324,4.6,14,http://www.coastlineleisure.com.sg/,8222 3193,rhythm cycling,"Pasir Ris, Singapore",Cycling/Spin,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
"Cycollective On-Site Doorstep Bicycle Repair, Bicycle Rental, Preloved/2nd Hand Bicycle. By Appointment only",ChIJ56nhkQkT2jERgjRxLIrEZHI,"850 Woodlands Street 82, By Appointment Basis, Singapore 730850",1.4409515,103.79207,4.6,38,http://cycollective.sg/,8023 1859,rhythm cycling,"Woodlands, Singapore",Cycling/Spin,WOODLANDS,9184.241848443537,70416.0,True,True,True,Local
TMS Bikes | Motorcycle Rental & Workshop,ChIJ1WBtbZkZ2jERRKHX9HsafjQ,"101 Woodlands Ave 12, #07-22A Polaris @ Woodlands, Singapore 737719",1.4404828,103.8089957,4.7,85,https://www.tmsbikes.com/,6970 9667,rhythm cycling,"Woodlands, Singapore",Cycling/Spin,MANDAI,0.0,0.0,True,True,True,Local
Bicycle repair centre by 7cycleworkshop,ChIJnZ6sn3wU2jERKkYPmj7vg0w,"Yishun Street 71, unit 01-274 Blk 716, Singapore 760716",1.4264076,103.827649,4.2,130,https://sg.carousell.com/bicyclecenter/,9005 5660,rhythm cycling,"Yishun, Singapore",Cycling/Spin,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Jurong Spring Community Club,ChIJ7zhb19wP2jERictRTHw9CFo,"8 Jurong West Street 52, Singapore 649296",1.3484263,103.717966,4.1,493,,6562 4066,rhythm cycling,"Jurong West, Singapore",Cycling/Spin,JURONG WEST,9632.399985216842,74409.0,False,True,True,Local
Whisk & Paddle (Bt Gombak Park),ChIJnWSfmy8R2jER6liptoRmWTc,"816 Bukit Batok West Ave. 5, #01-01, Singapore 659089",1.3673836,103.7510639,4.1,670,http://whiskandpaddle.com.sg/,6550 2330,rhythm cycling,"Bukit Batok, Singapore",Cycling/Spin,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
R&M Bicycle Service,ChIJldmp30Yb2jERsArs8--dvxY,"352 Clementi Ave 2, #01-121 Shopping Centre, Singapore 120352",1.3145587,103.7715226,4.8,30,,9038 0354,rhythm cycling,"Clementi, Singapore",Cycling/Spin,CLEMENTI,11191.556927093045,26815.0,False,True,True,Local
Cycle Project Store,ChIJ3QAUTXcZ2jERpgK3fuxKKgI,"57 Eng Hoon St, Unit #01-80 Block 57, Singapore 160057",1.2848749,103.8335265,4.8,110,http://www.cycleprojectstore.com/,9457 6343,rhythm cycling,"Tiong Bahru, Singapore",Cycling/Spin,SINGAPORE RIVER,0.0,0.0,True,True,True,Local
Spartan Rides Sg (Bike Specialist),ChIJaaNdVmYb2jERDHcArItsN9Y,"44 Holland Dr, #01-11 Market & Food Centre, Singapore 270044",1.308133,103.792731,5.0,30,http://spartanridessg.com/,8029 0180,indoor cycling,"Kampong Glam, Singapore",Cycling/Spin,QUEENSTOWN,10724.055500982318,28504.0,True,True,True,Local
Cyclist Park,ChIJ1ePkdR8Z2jERwk1GPrMEhoU,"E Coast Park Service Rd, East Coast Park, Singapore 449880",1.3042617,103.9238781,4.6,122,https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/east-coast-park/cyclist-park,,indoor cycling,"Bedok, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,False,True,Local
Indoor Bicycle Parking @ Bukit Canberra ActiveSG Sports Hall,ChIJU_Bqc1gV2jERoQI7VxZStgQ,"21 Canberra Link, Singapore 752350",1.4489143,103.8240399,0.0,0,,,indoor cycling,"Sembawang, Singapore",Cycling/Spin,SEMBAWANG,9856.022017546808,29749.0,False,False,False,Local
Bicycle Parking @ Sembawang Hot Spring Park,ChIJ36a79JAV2jERqGt2z0zq15A,"Mandai, Singapore",1.4346173,103.8235024,5.0,1,,,indoor cycling,"Sembawang, Singapore",Cycling/Spin,MANDAI,0.0,0.0,False,False,True,Local
Sheltered Bicycle Parking Area @ Yishun MRT (Exit C/D),ChIJQS8kEjEV2jERQgOiCceg9Ic,"Yishun Ave 2, B2-133, Singapore 769098",1.4285547,103.8349515,5.0,1,,,indoor cycling,"Yishun, Singapore",Cycling/Spin,YISHUN,9019.018663760686,65153.0,False,False,True,Local
Ang Mo Kio Indoor Terrarium,ChIJ2VwEbOIW2jER_26mo4OGl4U,Singapore,1.364836,103.8523935,4.5,2,,,indoor cycling,"Ang Mo Kio, Singapore",Cycling/Spin,SERANGOON,12015.227503718394,32272.0,False,False,True,Local
Willow. Bike. Art. Cafe,ChIJEUn07fwW2jERNJvw5cL89x0,"456 Ang Mo Kio Ave 10, #01-1570, Singapore 560456",1.367206,103.8585374,4.2,79,http://www.facebook.com/WillowBikeArtCafe,9673 9707,indoor cycling,"Ang Mo Kio, Singapore",Cycling/Spin,SERANGOON,12015.227503718394,32272.0,True,True,True,Local
Kiztopia Club @ Punggol,ChIJq8ZHskYV2jERLWDsE4cFHww,"85 Punggol Central, #01-01/02/03/04, Singapore 828726",1.4072937,103.9029726,4.9,3892,,8201 0393,indoor cycling,"Punggol, Singapore",Cycling/Spin,PUNGGOL,10475.132530236871,51758.0,False,True,True,Local
Punggol Regional Sports Centre (U/C),ChIJmcKA4HMV2jERmWSomEx6WtY,"11 Sentul Cres, Singapore 828656",1.4084829,103.9067354,3.9,33,http://punggoltown.com/,,indoor cycling,"Punggol, Singapore",Cycling/Spin,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
Anchorvale Community Club,ChIJgz37DHQW2jERqjPlPqDQ9cE,"59 Anchorvale Rd, Singapore 544965",1.3967802,103.887063,4.4,983,https://www.pa.gov.sg/Our-Network/Community-Clubs/Locate-CC/detail/Anchorvale-Community-Club,6489 4959,indoor cycling,"Sengkang, Singapore",Cycling/Spin,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
BikeCraft One Bicycle Servicing and Cafe,ChIJoWjnj7wR2jERkxMCsx7-RC4,"80 Rifle Range Rd, Singapore 588386",1.3408306,103.77953,4.8,167,https://www.instagram.com/bikecraft1sg/?hl=en,8788 2943,indoor cycling,"Bukit Panjang, Singapore",Cycling/Spin,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
Kallang Park Connector,ChIJxZwgg1kZ2jERfsCcuEg0JC4,"998 Bendemeer Rd, Singapore 339945",1.3221012,103.8676558,4.4,112,https://www.nparks.gov.sg/gardens-parks-and-nature/park-connector-network/kallang-pc,,indoor cycling,"Kallang, Singapore",Cycling/Spin,KALLANG,10084.228177543,31046.0,True,False,True,Local
Decathlon - City Square Mall,ChIJL-Q4ocgZ2jER63djtKvigmA,"180 Kitchener Rd, #02 - 03, Singapore 208539",1.3114806,103.8564198,4.6,5996,https://www.decathlon.sg/s/sports-stores/city-square-mall?utm_source=google-my-business&utm_medium=organic&utm_campaign=gmb,,indoor cycling,"Dakota, Singapore",Cycling/Spin,KALLANG,10084.228177543,31046.0,True,False,True,Local
Bedok Reservoir Park,ChIJw62n3Vo92jERl8c1cg9hXzE,"760 Bedok Reservoir Rd, Singapore 479245",1.3391413,103.922706,4.5,3795,https://www.nparks.gov.sg/contact-us,1800 471 7300,indoor cycling,"Bedok Reservoir, Singapore",Cycling/Spin,PAYA LEBAR,0.0,0.0,True,True,True,Local
The Boring Bicycle Clubhouse,ChIJh90Fd6s92jERkG6lpR_KyiE,"28 Senang Cres, #03-01 BizHub28, Singapore 416601",1.3274171,103.9182282,5.0,22,http://www.theboringbicyclecompany.com/,8922 8756,indoor cycling,"Bedok Reservoir, Singapore",Cycling/Spin,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Pasir Ris Park PCN,ChIJdW0FcZ492jERNGCGfn_-tIs,Singapore,1.3878786,103.9390916,4.9,9,https://pcn.nparks.gov.sg/the-pcn-experience/glossary/,,indoor cycling,"Pasir Ris Park, Singapore",Cycling/Spin,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Pasir Ris Park Adventure Playground,ChIJuY8mPsc92jERdf13nPQ8Pq4,"110 Pasir Ris Rd, Singapore 519113",1.3835534,103.9448345,4.6,596,http://www.nparks.gov.sg/,,indoor cycling,"Pasir Ris Park, Singapore",Cycling/Spin,PASIR RIS,11846.999197728956,40510.0,True,False,True,Local
Island Run Club,ChIJIXbDUmMZ2jERfpUsdElcXfY,"1 Kim Seng Promenade, #01-146 Great World, Singapore 237994",1.293984,103.832088,5.0,84,https://www.islandrunclub.com/,8085 5069,run club,Singapore,Others,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,General
HQDE Run Club,ChIJAe-CSY0b2jERD76yq3bcB1o,"1 Fusionopolis Pl, #15-10, Singapore 138522",1.2999207,103.7882673,5.0,1,,9273 3923,run club,Singapore,Others,QUEENSTOWN,10724.055500982318,28504.0,False,True,True,General
Hollandse Club,ChIJO3xl2qsQ2jERGD-6BnHFtEA,"22 Camden Park, Singapore 299814",1.3298023,103.8164134,4.2,325,http://www.hollandseclub.org.sg/,6464 5225,run club,Singapore,Others,NOVENA,12399.320787338742,15038.0,True,True,True,General
Tanglin Club,ChIJLcEYfPIZ2jERd4wswFbCz_4,"5 Stevens Rd, Singapore 257814",1.309796,103.832335,4.5,1061,http://www.tanglinclub.org/,6622 0555,run club,Singapore,Others,NEWTON,0.0,0.0,True,True,True,General
Singapore Polo Club,ChIJXTs2IbsX2jER1jcz8vVC47g,"80 Mount Pleasant Rd, Singapore 298334",1.3322445,103.8362657,4.3,461,http://www.singaporepoloclub.org/,6854 3999,run club,Singapore,Others,NOVENA,12399.320787338742,15038.0,True,True,True,General
East Coast Park parkrun,ChIJ97uEC7AZ2jER6aLd9dKQSKw,"Cp B1, Singapore",1.2949434,103.8931212,5.0,21,https://www.parkrun.sg/eastcoastpark/,,run club,Singapore,Others,MARINE PARADE,12828.006335837315,13179.0,True,False,True,General
SCC Rugby Academy,ChIJ-buPHsgb2jERW-EqiJl0_pg,"71G Loewen Rd, Singapore 248846",1.301648,103.810335,4.8,44,https://sccrugbyacademy.com/,,run club,Singapore,Others,TANGLIN,16323.82970252404,6656.0,True,False,True,General
Paragon Club Members' Lounge,ChIJc8pOz2QZ2jER6oaFfMolHi4,"290 Orchard Rd, Level 1, Singapore 238859",1.3044943,103.835972,4.6,16,https://www.paragon.com.sg/promotions/pgc-website-paragon-club-members-lounge,,run club,"Orchard Road, Singapore",Others,NEWTON,0.0,0.0,True,False,True,Local
K Bowling Club,ChIJvc9hvfwZ2jERpcMQVuhNni8,"313 Orchard Road, #03-27, 313@Somerset, 313 Orchard Rd, #03 - 27, Singapore 238895",1.3008856,103.8383582,4.1,593,https://www.kbowlingclub.com/,6737 5313,run club,"Orchard Road, Singapore",Others,RIVER VALLEY,15695.421208530806,3376.0,True,True,True,Local
The Club,ChIJgbj7RAQZ2jERpqImPoeOUHc,"10 Bayfront Avenue, Marina Bay Sands, Hotel, Lobby, Tower 1, Singapore 018956",1.2824615,103.8600908,4.4,315,https://www.marinabaysands.com/restaurants/the-club.html/?utm_source=google&utm_medium=GMB&utm_campaign=theclub_info_main,6688 5568,run club,"Marina Bay, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
Avenue Lounge,ChIJzeE0HK0Z2jERe4FS4lO4Phg,"10 Bayfront Avenue, Marina Bay Sands The Shoppes, #B1-67 Main entrance on, Bayfront Ave, Level 1 behind Theatres Bus Stop, along, Singapore 018956",1.2851522,103.8605316,3.8,386,https://taogroup.com/venues/avenue-singapore/?utm_source=google&utm_medium=GMB&utm_campaign=avenue_info_main,6688 8680,run club,"Marina Bay, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
Hup San Social Club,ChIJnf-0YAAZ2jERmMaavcjazDU,"98 Club St, Singapore 069467",1.2816202,103.8454732,4.8,31,https://www.clubstreetlaundry.com/hup-san-social-club,,run club,"Chinatown, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,False,True,Local
Clubhouse SG,ChIJUxyy6R0Z2jERGEToqLb0Pj4,"168, #01-07 Robinson Rd, Capital Tower, Singapore 068912",1.2777857,103.8479386,4.8,128,http://www.clubhousesg.com/,6327 8045,run club,"Chinatown, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Club Rainbow (Singapore),ChIJ4YoMpQwZ2jERpN6w4LM3ej0,"538 Upper Cross St, #05-263/269, Singapore 050538",1.285205,103.845761,4.5,16,https://www.clubrainbow.org/contact-us,6377 1789,run club,"Chinatown, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
The Otherside – Rooftop Craft Bar & Natural Wine (Telok Ayer / Chinatown),ChIJKyWPU_QZ2jERjAHHj9KCql0,"7 Erskine Rd, Singapore 069320",1.2811131,103.845168,4.9,125,https://www.instagram.com/theothersidesg/,9119 5553,run club,"Chinatown, Singapore",Others,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Enclavebar,ChIJAUfy32sZ2jERBgYah675Jj8,"55A Neil Rd, #2-00, Singapore 088892",1.2795647,103.8425105,4.7,43,,8386 4881,run club,"Chinatown, Singapore",Others,OUTRAM,9371.743688254664,5466.0,False,True,True,Local
Singapore Recreation Club,ChIJG54AV6YZ2jEREJaczuWecw8,"Connaught Dr, B, Singapore 179682",1.2921094,103.8537784,4.3,1092,http://www.src.org.sg/,6595 0500,run club,"Chinatown, Singapore",Others,DOWNTOWN CORE,14925.66,1350.0,True,True,True,Local
minnale2.0 night club,ChIJfxcUZJEZ2jER7xLKNoK7ri8,"68 Dunlop St, Singapore 209396",1.3052484,103.8534453,5.0,1,,9886 8854,run club,"Little India, Singapore",Others,ROCHOR,0.0,0.0,False,True,True,Local
Olibier Rooftop Bar,ChIJVxW_8eYZ2jERrzzqKMCJABM,"70A Dunlop St, Singapore 209398",1.3053811,103.853339,4.8,124,,8363 0391,run club,"Little India, Singapore",Others,ROCHOR,0.0,0.0,False,True,True,Local
Dragons Rugby Club,ChIJm9ZnZ1w92jER1s6FPng48j4,"1 Tampines St. 73, Singapore 528704",1.3585296,103.9318392,5.0,6,http://www.dragonsrugbyclub.com/,9030 6571,run club,"Tampines, Singapore",Others,PAYA LEBAR,0.0,0.0,True,True,True,Local
Eco Community Garden @ Our Tampines Hub,ChIJ3y9fXhI92jERRl6yaXEq_q0,"51 Tampines Ave 4, Singapore 520940 Tampines Ave 4, Singapore 520940",1.3524587,103.9411827,4.2,12,https://www.nparks.gov.sg/contact-us,,run club,"Tampines, Singapore",Others,TAMPINES,10327.216990999425,72662.0,True,False,True,Local
Bedok Reservoir parkrun,ChIJbdS47IM92jERsDYaTkCKOY0,Singapore,1.3389301,103.9219761,4.6,7,https://www.parkrun.sg/bedokreservoir/,,run club,"Bedok, Singapore",Others,PAYA LEBAR,0.0,0.0,True,False,True,Local
Pasir Ris Park Native Lawn,ChIJddXa70A92jER_DP2vi9QyI4,"Pasir Ris, Singapore",1.3784354,103.9493859,4.5,2,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Aranda Country Club,ChIJ33KPErE92jERGEtLctQmyXg,"60 Pasir Ris Dr 3, Singapore 519497",1.3761439,103.9536304,3.9,538,http://www.arandaclub.org.sg/,6584 6811,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Pasir Ris Park Mangrove Boardwalk,ChIJebER37A92jERTCNO07FykGo,"60 Pasir Ris Dr 3, Singapore 519497",1.3778816,103.9524912,4.6,378,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Pasir Ris Carpark F,ChIJF5SK08A92jERa1xhKQORLqs,"133 Pasir Ris Rd, Singapore 519149",1.3843563,103.9426012,4.5,28,,,run club,"Pasir Ris, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Changi Sailing Club,ChIJGUXEBxg82jER7SUZMZqgPOA,"32 Netheravon Rd, Singapore 508508",1.3923333,103.9796583,4.3,790,http://www.csc.org.sg/,6545 2876,run club,"Changi, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Changi Beach Club,ChIJwxMSITs82jERsbEYqi4g_B4,"2 Andover Rd, Singapore 509984",1.3902019,103.9755178,4.0,420,http://changibc.org.sg/,6546 5215,run club,"Changi, Singapore",Others,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Marsiling Community Club,ChIJq6qquv8S2jERFxNiPdcRSiY,"100 Admiralty Rd, Singapore 739980",1.4408695,103.7737248,4.1,575,,6269 6768,run club,"Woodlands, Singapore",Others,WOODLANDS,9184.241848443537,70416.0,False,True,True,Local
Woodlands Galaxy Community Club,ChIJH8K10p8T2jERZ1EVYVpGL8c,"31 Woodlands Ave 6, Singapore 738991",1.4390853,103.8026836,4.3,987,,6366 2218,run club,"Woodlands, Singapore",Others,MANDAI,0.0,0.0,False,True,True,Local
Sembawang Country Club,ChIJE2JYEvQT2jERWjxQ8t7lN98,"249 Sembawang Rd, Singapore 758352",1.4172148,103.8155584,4.2,821,http://www.sembawanggolf.org.sg/,6751 0320,run club,"Sembawang, Singapore",Others,MANDAI,0.0,0.0,True,True,True,Local
Canberra Community Club,ChIJFwBnxn0T2jERFDDiOhsMo_U,"2 Sembawang Cres, #01-01, Singapore 757632",1.4449347,103.8197721,4.1,1044,,6755 6369,run club,"Sembawang, Singapore",Others,SEMBAWANG,9856.022017546808,29749.0,False,True,True,Local
SAF Yacht Club,ChIJ0a7VuVcT2jERRqpeHSzVgmQ,"43 Admiralty Rd W, Singapore 759962",1.469808,103.8196689,4.1,584,http://www.safyc.org.sg/,6758 3359,run club,"Sembawang, Singapore",Others,SEMBAWANG,9856.022017546808,29749.0,True,True,True,Local
8 Degree Lounge - Orchid Country Club,ChIJE2AXorsV2jERAQhKqilqpec,"1 Orchid Club Road, #02-30, Orchid Country Club, Social Club House, Singapore 769162",1.4110305,103.8444911,4.6,132,,6513 0268,run club,"Yishun, Singapore",Others,YISHUN,9019.018663760686,65153.0,False,True,True,Local
Orchid Country Club,ChIJAXBY2D0U2jERt1mVvb3Jr_I,"1 Orchid Club Rd, Singapore 769162",1.411778,103.8443315,4.3,4411,https://www.orchidclub.com/,6755 9811,run club,"Yishun, Singapore",Others,YISHUN,9019.018663760686,65153.0,True,True,True,Local
First Kick Academy,ChIJW-ulWFsV2jERNERHjhtPPM4,"1 Orchid Club Rd, Level 3 Orchid Country Club, Singapore 769162",1.4105146,103.8424324,4.8,38,http://www.fka.sg/,9101 0666,run club,"Yishun, Singapore",Others,YISHUN,9019.018663760686,65153.0,True,True,True,Local
"Red Dynasty Paintball Park (Orchid Country Club, Yishun)",ChIJU36Xi5MQ2jERqBNCfY0amGY,"1 Orchid Club Road (Opposite (on the right when entering OCC, the guard house, Singapore 769162",1.4126256,103.8445853,4.9,1321,http://www.paintball.com.sg/,6659 4782,run club,"Yishun, Singapore",Others,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Mini Star Club,ChIJXddgVCUX2jERS1BEKXBlMz0,"713A Ang Mo Kio Ave 6, #01-07, Singapore 561713",1.3714641,103.8465104,5.0,6,https://www.ministarclub.com/,,run club,"Ang Mo Kio, Singapore",Others,ANG MO KIO,9398.25493644068,47200.0,True,False,True,Local
Bishan parkrun,ChIJVwhkrgYX2jERROVcFRNk_ag,"Bishan-Ang Mo Kio Park, 1380 Ang Mo Kio Ave 1, Singapore 569931",1.3608105,103.850295,5.0,12,https://www.parkrun.sg/bishan/,,run club,"Ang Mo Kio, Singapore",Others,BISHAN,12483.410944381014,24524.0,True,False,True,Local
Kebun Baru Community Club,ChIJq6qqmoIZ2jER48d5nbUw7hA,"216 Ang Mo Kio Ave 4, Singapore 569897",1.3730489,103.8375807,4.3,797,https://www.onepa.gov.sg/cc/kebun-baru-cc,6457 7379,run club,"Ang Mo Kio, Singapore",Others,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Bishan Sports Centre Sheltered Carpark (Table Tennis),ChIJe8U2XW0X2jERuQHqruy6eqQ,"5 Bishan St 14, Bishan ActiveSG Sports Hall, Singapore 579783",1.3558491,103.8508425,4.5,11,,,run club,"Ang Mo Kio, Singapore",Others,BISHAN,12483.410944381014,24524.0,False,False,True,Local
Good Speed Cyber Cafe (Good Speed Game Cafe),ChIJN1g96-YW2jEREbzkXKJL4Q8,"710A Ang Mo Kio Ave 8, #02-2625, Singapore 561710",1.3706691,103.8482921,4.1,205,https://www.facebook.com/goodspeedgamecafe/,6455 2595,run club,"Ang Mo Kio, Singapore",Others,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Toa Payoh Sensory Park,ChIJq_PqmmUX2jER3ERXUQ2FTyw,"Lor. 5 Toa Payoh, Singapore",1.3351968,103.8528848,3.9,240,,,run club,"Toa Payoh, Singapore",Others,TOA PAYOH,10071.888371896875,35569.0,False,False,True,Local
The Serangoon Community Club,ChIJ53wZNFEW2jERdlyymTEEgn0,"10 Serangoon North Ave. 2, Singapore 555877",1.370095,103.8739817,4.2,1078,,6285 8833,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Braddell Heights Community Club,ChIJV-vzmikX2jERtLf26OLoYN8,"50 Serangoon Ave 2, #01-02, Singapore 556129",1.3517585,103.870424,4.2,53,,6288 1258,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Gardens by the Nim,ChIJr0tmP_kX2jERa9RpOP_FRPo,"34 Nim Terrace, Singapore 804397",1.3787202,103.8637289,4.8,4,https://www.nparks.gov.sg/contact-us,,run club,"Serangoon, Singapore",Others,SERANGOON,12015.227503718394,32272.0,True,False,True,Local
Hougang United Football Club,ChIJAQAAREkW2jERBnTbMERvyDs,"100 Hougang Ave 2, Singapore 538856",1.3695122,103.8859837,4.0,15,http://www.hgfc.com.sg/,6385 5667,run club,"Hougang, Singapore",Others,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Ci Yuan Community Club,ChIJWzXCpUUW2jERt2u2OJN48A8,"51 Hougang Ave 9, Singapore 538776",1.3753132,103.8830423,4.2,3383,,6386 3717,run club,"Hougang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,False,True,True,Local
BE a Champ Badminton Academy,ChIJPfvyNLoX2jERxMqmZ8kHxkE,"139 Lor Ah Soo, Block 139, Singapore 530139",1.352196,103.884214,4.7,27,https://www.beachampbadminton.com.sg/,9640 4603,run club,"Hougang, Singapore",Others,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Marina Country Club,ChIJd1HLIOwV2jERZt3u3fAKhUk,"11 Northshore Dr, Singapore 828670",1.4152492,103.8990868,4.1,1262,http://www.marinacountryclub.com.sg/,6385 6166,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol 21 Community Club,ChIJrWIzRwIW2jERGPDNu6ftpCg,"80 Punggol Fld, #01-01, Singapore 828815",1.3934992,103.9135328,4.2,1088,https://www.facebook.com/share/1CHVuaKxnZ/?mibextid=wwXIfr,6312 0508,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Punggol Community Club,ChIJxZko9l0X2jERxiYyThifaTs,"3 Hougang Ave 6, Singapore 538808",1.3741731,103.8920413,4.3,77,https://www.onepa.gov.sg/cc/punggol-cc,6387 1833,run club,"Punggol, Singapore",Others,HOUGANG,10153.063186096142,65133.0,True,True,True,Local
Dog Run @ Punggol Waterway Park,ChIJS2H_43QV2jERrkV4OxdGRyA,"Punggol waterway park, Singapore 821313",1.4119583,103.9018672,4.1,36,,,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,False,False,True,Local
Punggol Gardens Residents' Committee,ChIJvfL9u_g92jER50-q3zQ6g_A,"163A Punggol Central, #01-177 Punggol Gardens, Singapore 821163",1.395511,103.9140679,4.5,8,https://www.onepa.gov.sg/rc/punggol-gardens-rc,,run club,"Punggol, Singapore",Others,PUNGGOL,10475.132530236871,51758.0,True,False,True,Local
Sengkang Community Club,ChIJRVcadg0W2jERQLUnN_6QBCw,"2 Sengkang Square, #01-01, Singapore 545025",1.3927683,103.8940302,4.2,1516,,6312 5400,run club,"Sengkang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,False,True,True,Local
Buangkok Community Club,ChIJIdwUCbIX2jER8aXD-W7o8cQ,Singapore 544692,1.3824128,103.8926877,3.6,45,http://onepa.gov.sg/cc/buangkok-cc,6830 2340,run club,"Sengkang, Singapore",Others,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
Singpadel Padel Club,ChIJXayTXpcR2jEROL8mIna8NKk,"2 Jurong Gateway Rd, #01-14, JPG 608512",1.3369815,103.7461061,4.6,64,https://www.singpadel.com/,8402 3899,run club,"Jurong East, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Jurong Football Club,ChIJa2nb2g0Q2jERB79hCBYR9BA,"2 Jurong East Street 21, Singapore 609601",1.334938,103.746872,0.0,0,https://www.jurongfc.com/,6566 5360,run club,"Jurong East, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,False,Local
Nike Unite Store - IMM,ChIJ9bEj2g0Q2jER0_B4YWaCsBA,"2 Jurong East Street 21, #02 - 50 IMM Building, Singapore 609601",1.3345514,103.7465087,4.4,1436,https://www.nike.com/sg/retail/s/nike-factory-store-imm?cp=72178864724_seo_&y_source=1_MTgyNDA0NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,6896 2694,run club,"Jurong East, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Clique Billiards (Pool Hall),ChIJU4k73wkZ2jERn8d3tpmv7sQ,"333 Boon Lay Wy, #4A-01, Singapore 649848",1.3348951,103.7058245,4.1,114,https://cliquesg.com/,8900 0857,run club,"Jurong East, Singapore",Others,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Nanyang Community Club,ChIJD_-PvpkP2jERktfCAIHvzXg,"60 Jurong West Street 91, Singapore 649040",1.3423866,103.6922819,4.3,1136,https://www.onepa.gov.sg/,6791 0395,run club,"Jurong West, Singapore",Others,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Hilltop Garden Restaurant,ChIJMduSTzgQ2jEROj60t5-zEL8,"91 Bukit Batok West Ave 2, Singapore 659206",1.3525875,103.7494101,3.5,138,http://www.qianxi.com.sg/,6316 5500,run club,"Bukit Batok, Singapore",Others,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Bukit Panjang Community Garden,ChIJncVYCggR2jER6ksrmuJgvpU,"210 Petir Rd, Block 210, Singapore 670210",1.3739006,103.7765232,4.3,9,https://www.nparks.gov.sg/contact-us,,run club,"Bukit Batok, Singapore",Others,BUKIT PANJANG,10223.16462037638,38525.0,True,False,True,Local
Aze Badminton Academy,ChIJzZb6AiMX2jERBjmdppl5PZk,"2 Dairy Farm Ln, Singapore 677621",1.3654712,103.7732716,4.9,107,http://www.azebadmintonacademy.com/,9469 1717,run club,"Bukit Panjang, Singapore",Others,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
